2014 SVI Mobile Homes Data and Encoding,2015 SVI Mobile Homes Data and Encoding,2016 SVI Mobile Homes Data and Encoding,2017 SVI Mobile Homes Data and Encoding,2018 SVI Mobile Homes Data and Encoding,2019 SVI Mobile Homes Data and Encoding,2020 SVI Mobile Homes Data and Encoding
28.361248,28.642578,28.922937,28.313211,27.703894,27.78491,27.867317
5.5600524,5.4775367,5.3946853,5.5884166,5.7825446,5.626922,5.470468
72.220314,72.36902,72.51793,72.66448,72.81124,72.58438,72.358086
-92.269646,-92.740715,-93.21265,-92.718506,-92.22627,-92.124664,-92.02339
51.170155,51.18067,51.190964,51.186897,51.183273,51.408913,51.632904
8.495695,8.214319,7.9349194,7.7271748,7.518853,7.38361,7.2475204
-58.89709,-58.578777,-58.259624,-58.507236,-58.75471,-58.635723,-58.517086
-71.022705,-71.18346,-71.34419,-70.86479,-70.386215,-70.272705,-70.15907
16.240557,16.4348,16.629091,16.560053,16.491543,16.818808,17.14265
-1.385333,-1.1155747,-0.84637344,-0.45180973,-0.058489658,0.017615462,0.09378543
117.31286,116.72149,116.13104,115.922646,115.714325,114.93577,114.157
34.973183,35.130394,35.287018,35.010227,34.73352,35.025787,35.31804
-76.74701,-77.34439,-77.94075,-77.87221,-77.80371,-77.42131,-77.03931
-8.678794,-8.44628,-8.213224,-7.841412,-7.470309,-7.3646264,-7.2577386
-15.806095,-15.720597,-15.63358,-14.997365,-14.362045,-14.209289,-14.055585
17.272362,17.790964,18.309298,18.628164,18.948997,18.79501,18.642878
-9.049853,-8.822873,-8.597852,-8.238128,-7.8789053,-8.204001,-8.529493
-27.818048,-27.748672,-27.678381,-27.640467,-27.601545,-27.47634,-27.350527
-15.9095335,-15.400384,-14.888587,-14.753753,-14.617662,-14.920695,-15.222864
-2.3118026,-2.5646465,-2.8179753,-2.5975058,-2.376136,-1.8180534,-1.258793
12.641865,13.121468,13.602841,13.390759,13.178936,12.773989,12.369063
21.791725,21.875195,21.958427,21.789736,21.620152,21.612526,21.60469
-55.17845,-54.93232,-54.685265,-54.746243,-54.81008,-55.425148,-56.039654
53.18285,53.274166,53.365337,53.41376,53.46258,53.387497,53.313076
83.76669,83.94049,84.11461,83.95272,83.79161,83.39661,83.00212
-37.22931,-37.45304,-37.675556,-37.264027,-36.85258,-36.766747,-36.680607
0.14443724,0.15123408,0.15752213,0.021763247,-0.115115725,-0.5559831,-0.9954768
-27.78846,-28.211744,-28.635935,-28.617847,-28.597906,-28.483267,-28.366983
-5.8592916,-5.894609,-5.929464,-5.8019204,-5.6752734,-5.4728026,-5.27019
65.54787,65.73538,65.9235,65.79407,65.664375,65.63175,65.5981
-53.74461,-53.972054,-54.199097,-54.006824,-53.81427,-53.971252,-54.128525
110.678665,110.84984,111.02049,110.77425,110.52566,110.21912,109.912445
3.3728628,3.6936417,4.015351,4.020935,4.0254307,3.687115,3.3478441
-40.03206,-40.038548,-40.043526,-40.12072,-40.197834,-39.872597,-39.546074
3.4729815,3.3735785,3.274837,3.1425447,3.0113714,3.4357033,3.8598263
18.898777,18.67853,18.456493,18.449091,18.44326,18.514118,18.582647
-22.827158,-22.979916,-23.133827,-22.697458,-22.262857,-22.447153,-22.631933
-61.091595,-61.464737,-61.83615,-61.82019,-61.803516,-62.017086,-62.23134
0.73786914,0.8078121,0.87764347,0.7714809,0.66340864,0.105415225,-0.45392096
15.830304,16.182186,16.534016,16.328682,16.12314,16.561409,16.999908
120.67202,121.01656,121.35947,120.9716,120.58269,119.99592,119.40965
-28.202156,-28.359005,-28.51586,-28.12696,-27.738743,-27.50204,-27.26651
-112.25195,-112.06777,-111.8829,-110.77595,-109.66776,-109.577126,-109.48643
15.596011,15.49494,15.393003,15.2553,15.116673,15.100287,15.083023
81.91366,81.74145,81.569145,81.08607,80.60235,80.92814,81.253624
14.270136,13.879234,13.488132,13.482038,13.4784155,13.738807,13.99986
60.102592,60.154404,60.20697,60.564987,60.92148,60.99498,61.067814
39.802246,39.67111,39.53883,39.79415,40.049313,39.992027,39.935368
-12.76098,-12.375243,-11.98897,-11.7242985,-11.45901,-11.522629,-11.586445
-13.460292,-13.1838045,-12.90701,-13.121631,-13.336772,-13.240489,-13.145297
-47.30787,-47.095566,-46.884396,-46.949013,-47.013206,-47.15674,-47.298717
42.1341,42.40942,42.68528,42.45251,42.21938,41.971462,41.724358
-43.62262,-43.477077,-43.33152,-43.10041,-42.868847,-42.603405,-42.33773
-41.485573,-41.302654,-41.119106,-40.79709,-40.474556,-40.26259,-40.050133
52.846786,52.505653,52.16601,52.33054,52.49558,52.736813,52.9788
75.75127,75.49241,75.23134,75.342125,75.453674,75.99802,76.541374
93.78715,93.53209,93.27566,93.2893,93.30258,93.18439,93.06656
62.69445,62.562138,62.43038,62.589283,62.74746,62.32351,61.89753
-59.169003,-59.233128,-59.298515,-59.469173,-59.6404,-59.605408,-59.569263
62.836323,62.659054,62.481308,61.90456,61.32779,61.113678,60.90112
-10.878459,-11.699199,-12.518102,-12.491654,-12.463746,-11.894044,-11.323702
-50.23883,-50.38741,-50.53635,-50.192787,-49.84766,-49.78332,-49.71809
56.69686,56.89852,57.10152,56.97611,56.851406,56.67568,56.499676
-33.539703,-33.383846,-33.228363,-33.35123,-33.4733,-33.19889,-32.923477
-15.121526,-15.326356,-15.532533,-15.801161,-16.068014,-16.199083,-16.330025
2.5868168,2.6737514,2.7633433,2.7797093,2.7957811,2.2048936,1.614419
43.876225,43.455135,43.034832,43.060608,43.08653,42.87013,42.652775
0.2427755,0.14738804,0.05479961,-0.4313864,-0.9174904,-1.0343051,-1.1513233
47.116837,47.043182,46.97015,47.291153,47.61179,47.706367,47.801666
-10.535889,-10.725406,-10.914902,-10.356729,-9.797916,-9.612956,-9.42819
72.14648,71.9126,71.68069,71.142075,70.60621,70.24364,69.88027
-36.23269,-36.2609,-36.289158,-36.654015,-37.01891,-37.16177,-37.305607
-17.651478,-17.62727,-17.604103,-17.640207,-17.677351,-16.961235,-16.245182
-26.170383,-26.119473,-26.067251,-25.857906,-25.649063,-25.528748,-25.409458
-44.149742,-44.238213,-44.326897,-44.102524,-43.87841,-43.621822,-43.365482
-54.943024,-55.0145,-55.085747,-55.440277,-55.792126,-55.640263,-55.488663
80.7603,80.755455,80.7506,80.41539,80.0805,79.87369,79.66653
-85.384476,-85.323654,-85.26305,-85.297874,-85.33232,-85.30853,-85.28615
-41.902832,-42.15577,-42.407192,-43.27137,-44.135002,-44.55001,-44.964653
-15.900459,-15.7594385,-15.617715,-15.276096,-14.933371,-14.992609,-15.052337
1.5022365,1.146144,0.7915317,1.1913835,1.5917464,1.6808664,1.7709457
-70.144875,-70.23167,-70.3156,-70.27884,-70.24316,-69.86594,-69.48738
-38.177807,-38.078857,-37.979202,-38.197865,-38.415405,-38.055252,-37.69461
-83.00236,-82.95908,-82.916115,-83.077515,-83.237724,-82.8785,-82.52029
-1.569497,-2.0558782,-2.5415816,-2.686748,-2.831985,-3.049933,-3.2679048
-0.00994843,-0.001200852,0.006968322,0.009562316,0.011924091,-0.11827153,-0.24738568
-11.442069,-11.492701,-11.545263,-11.888781,-12.233483,-12.516665,-12.800269
-58.99906,-59.621662,-60.24527,-60.615345,-60.98519,-60.655098,-60.32544
-87.8697,-88.07657,-88.2829,-88.2798,-88.27671,-88.242004,-88.20744
-64.3437,-64.59103,-64.83747,-64.54165,-64.24612,-64.27389,-64.301544
-56.146572,-55.95445,-55.761585,-55.72268,-55.6853,-55.488117,-55.290638
-9.071693,-8.901632,-8.731574,-8.885126,-9.038303,-9.430756,-9.824884
49.03258,48.443974,47.85367,47.665592,47.4769,48.079357,48.68092
97.94192,98.20698,98.47121,98.15485,97.83836,98.30145,98.76533
2.0380218,2.0575774,2.077875,2.56672,3.0555212,3.0532868,3.0517333
-3.9188461,-3.6749458,-3.4319725,-3.0479412,-2.6646767,-2.2694054,-1.8743724
-71.03473,-71.045715,-71.05489,-70.656654,-70.25666,-69.9998,-69.74375
-23.553146,-23.849709,-24.14799,-24.22491,-24.300735,-24.180819,-24.060894
-93.83998,-94.26162,-94.68243,-94.019295,-93.356026,-93.9739,-94.59134
-15.725653,-15.705412,-15.684969,-15.340335,-14.994974,-14.025532,-13.056567
42.803543,42.978706,43.153496,43.009605,42.86476,42.717247,42.57085
-31.315681,-31.326763,-31.338224,-31.352175,-31.36394,-31.392557,-31.420109
-3.1375787,-3.185971,-3.2345064,-3.1482456,-3.0633304,-3.2170274,-3.3712757
56.566525,56.8006,57.03504,57.505,57.972176,57.889053,57.806362
19.296583,19.307655,19.31843,19.228857,19.13852,18.985704,18.83277
-2.9338148,-2.4966714,-2.059941,-2.3454044,-2.633211,-3.0258005,-3.4177701
24.748474,24.877743,25.006708,25.071537,25.136282,24.632061,24.127161
-1.2952402,-1.2615955,-1.2288435,-1.1395566,-1.0496356,-0.6653554,-0.28130215
88.12163,88.23844,88.35407,88.14659,87.93904,87.580154,87.22159
-53.00858,-52.663822,-52.31745,-52.13374,-51.949963,-51.928284,-51.907234
24.342134,24.577991,24.814756,25.176409,25.537477,25.547482,25.556305
25.618256,25.45168,25.285067,25.263765,25.242323,25.084415,24.927168
110.677956,111.040276,111.40455,111.35641,111.30869,110.65098,109.99345
83.21604,83.64225,84.06896,84.31034,84.55206,84.29161,84.0295
-7.343771,-6.8380475,-6.3315606,-5.969938,-5.6096177,-5.6259446,-5.6423726
-4.655646,-4.6277795,-4.598795,-4.1578836,-3.7160208,-3.5268552,-3.3389606
-13.668685,-13.678589,-13.688041,-13.401595,-13.113924,-12.421339,-11.728492
-12.078843,-11.862259,-11.646431,-11.470736,-11.294608,-11.088102,-10.881168
23.238174,23.268902,23.299051,23.003115,22.706442,22.876215,23.046469
26.216219,26.04608,25.874247,25.88354,25.893482,26.210318,26.527536
-13.65549,-13.649722,-13.644996,-13.989123,-14.333463,-14.330562,-14.32648
56.143585,56.116364,56.089912,56.00063,55.911324,55.874634,55.83901
-6.5803924,-6.8553824,-7.1301055,-6.961454,-6.7927833,-6.5607276,-6.327947
-2.811257,-3.0421987,-3.274282,-3.4719176,-3.6690621,-3.428782,-3.187984
-16.425379,-16.678923,-16.931913,-16.813005,-16.69393,-16.445095,-16.193798
-16.550041,-16.373852,-16.197601,-16.018963,-15.840636,-16.092094,-16.343443
34.74582,35.284225,35.82296,36.1061,36.38964,36.704834,37.020367
13.604308,13.587259,13.5712385,13.889371,14.208053,14.646513,15.084642
-9.15313,-9.693253,-10.232624,-10.377905,-10.520762,-10.659117,-10.796541
-4.2006416,-4.1484394,-4.095216,-4.182644,-4.2688627,-3.8589866,-3.4471986
-32.148285,-31.738117,-31.329441,-31.244205,-31.159153,-31.613148,-32.067455
-29.714195,-29.721642,-29.72862,-29.399687,-29.069418,-29.054457,-29.03889
-4.334665,-4.242626,-4.1506414,-3.795492,-3.4402158,-3.5107477,-3.5810273
32.02522,32.052765,32.08003,32.05562,32.029934,32.02423,32.018253
11.023607,11.013923,11.005604,11.135203,11.265662,11.010894,10.756674
-47.29803,-47.39418,-47.490368,-47.79778,-48.104202,-47.79973,-47.49514
75.50165,75.631134,75.76306,75.55037,75.33713,75.71622,76.09575
36.93579,36.90683,36.87977,37.437263,37.99327,38.808407,39.624027
-16.221603,-16.212366,-16.20454,-16.182674,-16.159573,-16.901585,-17.644682
18.059153,17.602186,17.14334,17.021597,16.899515,17.557539,18.215235
-11.432348,-11.323447,-11.212817,-11.292607,-11.37266,-11.926278,-12.479026
-32.566334,-32.50813,-32.447987,-32.448837,-32.449196,-32.63078,-32.81285
-1.7826952,-2.307771,-2.831792,-3.4842846,-4.135155,-4.0121574,-3.8896143
4.3171153,4.2787547,4.2407146,3.9692216,3.696754,3.3078017,2.9193606
-54.989796,-55.59495,-56.200882,-56.31151,-56.42219,-55.48415,-54.544727
58.23701,58.383633,58.52898,59.061848,59.594345,59.609562,59.625095
-40.802307,-40.866535,-40.929867,-41.232246,-41.535515,-40.986443,-40.438766
-10.746391,-10.690659,-10.636135,-10.343702,-10.05171,-9.476509,-8.901263
-3.9827049,-3.803704,-3.6248138,-3.1675441,-2.711064,-2.7593791,-2.8084018
15.201977,15.18741,15.171848,14.92542,14.679047,14.386729,14.092519
-11.492831,-11.839752,-12.186732,-12.031495,-11.874667,-12.10249,-12.328683
55.34635,55.449036,55.5502,55.790474,56.029743,55.804527,55.579365
52.393974,52.592407,52.79107,52.496788,52.20184,52.13315,52.063107
-82.88994,-83.28393,-83.67738,-83.407135,-83.1363,-83.424706,-83.71258
32.416603,32.737904,33.059006,33.41459,33.769283,33.87315,33.977024
2.221855,2.0036848,1.7870176,1.6835701,1.5820024,1.4178402,1.2521961
-34.768883,-34.96315,-35.15791,-35.227806,-35.298576,-34.979633,-34.66097
-34.471664,-34.41622,-34.359627,-34.24039,-34.121323,-34.41277,-34.702694
1.195804,1.0738424,0.95156276,0.87793434,0.80307806,1.1964067,1.5896448
101.95807,101.89482,101.8304,101.07422,100.31684,99.66934,99.01979
-34.776302,-34.794384,-34.812836,-35.234062,-35.657017,-35.794342,-35.931652
13.498295,13.071347,12.643761,12.47879,12.3131895,12.840785,13.36797
9.406778,10.087801,10.7684355,11.335788,11.904501,11.898614,11.893438
-10.779829,-10.396493,-10.011101,-10.484369,-10.958833,-10.411404,-9.864946
-31.473644,-31.83748,-32.19982,-32.53896,-32.87805,-33.15399,-33.428596
69.6601,69.6396,69.61916,69.19694,68.77424,68.66982,68.56482
29.6199,30.218359,30.81675,30.98788,31.15856,31.031689,30.905132
15.127481,14.9552355,14.781194,14.9626875,15.145663,15.305621,15.4680805
-2.2493985,-2.1585708,-2.0676932,-1.9895921,-1.9133456,-2.2947736,-2.6758423
-46.125637,-45.99855,-45.871204,-45.78025,-45.688805,-45.882977,-46.075565
-3.5767286,-3.900584,-4.224301,-4.039675,-3.854407,-3.6449735,-3.4361265
-21.632689,-20.848186,-20.062988,-19.94259,-19.824644,-19.776608,-19.727913
-47.48178,-47.302845,-47.124714,-47.1835,-47.242134,-47.308575,-47.373997
-15.05794,-14.971021,-14.884653,-15.246588,-15.60924,-15.623202,-15.639041
37.46601,37.27673,37.087513,36.906635,36.725094,36.70142,36.67533
77.58177,77.3956,77.20964,77.0815,76.954216,77.476685,77.99792
-51.106586,-51.190346,-51.27456,-51.406113,-51.538036,-51.45212,-51.36521
-29.978056,-30.064898,-30.153584,-29.710302,-29.26674,-29.125483,-28.983976
-20.591518,-20.928545,-21.265295,-21.282804,-21.298933,-21.521244,-21.74211
-71.87601,-71.8434,-71.808876,-71.690544,-71.57144,-71.46471,-71.35582
75.33367,75.234665,75.13622,74.499306,73.86279,74.24216,74.62232
-49.677032,-49.29778,-48.91819,-48.50736,-48.098557,-48.03418,-47.968594
-15.607615,-15.572745,-15.538119,-15.699466,-15.861993,-16.23378,-16.605179
-10.809044,-10.554388,-10.298649,-10.103573,-9.908427,-9.702234,-9.495742
77.381454,77.77178,78.16192,77.76265,77.362495,76.537865,75.71215
-2.4159074,-2.438271,-2.4598546,-2.8368764,-3.2142835,-3.2888036,-3.3643384
4.2892222,4.077561,3.8656707,3.290856,2.7167668,2.6306663,2.5443063
73.71627,73.93519,74.154,74.316505,74.479485,74.66242,74.843895
18.125896,17.81851,17.511066,17.714188,17.917961,17.953398,17.989117
56.688694,56.570614,56.452393,56.268703,56.083595,56.46583,56.847824
51.756996,51.67451,51.593155,51.248795,50.904022,50.763496,50.623352
-7.789213,-8.252768,-8.715398,-8.873261,-9.029922,-8.646648,-8.263856
-34.73053,-34.9887,-35.247025,-34.605946,-33.96704,-33.398365,-32.829315
-53.545788,-53.689903,-53.83339,-53.775116,-53.716824,-53.604073,-53.489277
43.31155,43.55443,43.795498,43.184326,42.573723,43.13146,43.68743
2.6535184,2.7126086,2.770892,2.1035244,1.4341046,1.0977455,0.7622706
-17.326519,-17.0821,-16.838823,-16.687204,-16.535063,-16.661552,-16.785568
-0.40296322,-0.37395495,-0.34547287,-0.43525118,-0.5249669,-0.6643459,-0.80428904
26.757433,27.023945,27.290462,27.284065,27.277695,26.937134,26.595692
6.732619,6.869687,7.0060816,6.836251,6.665828,6.1632395,5.660498
-39.60107,-39.322735,-39.04158,-38.83116,-38.620926,-39.133625,-39.64633
43.9137,43.48963,43.064106,42.73237,42.40035,42.46684,42.532616
-15.43214,-15.5616,-15.691069,-15.47555,-15.258932,-14.915891,-14.572571
-37.293594,-37.720615,-38.1463,-38.273666,-38.400436,-38.756134,-39.11128
-28.493534,-28.241327,-27.98792,-27.55744,-27.126505,-26.914747,-26.70351
-2.0992823,-2.6686182,-3.2388306,-2.8926115,-2.54502,-2.2749138,-2.0043306
-83.38984,-83.6646,-83.93967,-84.512535,-85.08637,-85.12183,-85.15913
99.833916,99.934654,100.03513,99.590004,99.142746,98.87004,98.596016
63.813667,64.12996,64.446,64.01879,63.589977,63.80012,64.01102
-36.4874,-36.415215,-36.34292,-36.468094,-36.593193,-36.90052,-37.20778
27.811087,28.101797,28.392532,28.520353,28.646576,28.435396,28.223047
58.177765,57.917797,57.655144,57.32566,56.99535,57.21779,57.439735
-49.86718,-50.035336,-50.202328,-49.724216,-49.24541,-49.13454,-49.022728
4.2806063,4.6073885,4.93407,5.0301375,5.1249795,5.4723988,5.819551
-33.441154,-33.575623,-33.70933,-33.506104,-33.30103,-33.441765,-33.581497
22.205965,22.002497,21.799053,21.955564,22.110012,22.213121,22.315022
-5.589271,-5.860824,-6.131023,-5.698642,-5.265377,-4.9438167,-4.623431
21.820688,21.94192,22.064318,21.753567,21.441439,21.672493,21.903229
1.7157705,2.2077968,2.6967824,2.579292,2.4610898,1.7572024,1.055619
-3.2473805,-3.1044333,-2.9600022,-3.042133,-3.124142,-3.5281863,-3.9329352
36.74904,36.62268,36.497154,36.10403,35.711147,35.65865,35.607727
-9.6946535,-10.079608,-10.464455,-10.386768,-10.309396,-9.798729,-9.287934
80.84323,80.90399,80.96355,80.796844,80.62957,80.03975,79.450356
72.85706,72.88815,72.918495,72.92168,72.92391,72.99796,73.07228
-23.046722,-22.791618,-22.537403,-22.096058,-21.656979,-21.048641,-20.439627
-58.22217,-58.693443,-59.16385,-59.463562,-59.762787,-59.57998,-59.397827
-4.8133945,-4.6741753,-4.53438,-4.899332,-5.264511,-5.140812,-5.016569
12.989229,13.229684,13.469918,13.494199,13.517846,13.519467,13.520305
-32.54983,-32.663883,-32.77758,-32.546993,-32.316723,-32.171803,-32.026558
-19.056078,-19.376564,-19.69816,-20.134039,-20.570602,-20.81403,-21.056826
11.397815,11.487571,11.579742,11.598568,11.618157,11.519166,11.421964
42.86939,42.702724,42.539097,42.705704,42.871838,42.74287,42.61445
74.2203,74.142555,74.06403,73.98043,73.89606,73.621086,73.34469
-86.904236,-86.89428,-86.8844,-86.82041,-86.75452,-86.21365,-85.67119
-9.792797,-9.681262,-9.570217,-9.409869,-9.249232,-9.387266,-9.524164
-29.06334,-28.822777,-28.580742,-28.548306,-28.517284,-28.370647,-28.224365
-9.922767,-9.896014,-9.8696165,-9.665077,-9.459987,-9.296395,-9.132414
1.3766488,0.9292306,0.479493,0.096657604,-0.28710476,0.11742863,0.5219964
-36.985336,-37.14112,-37.298965,-37.598755,-37.89783,-37.9394,-37.979874
-35.32098,-35.664215,-36.009033,-36.213684,-36.41667,-36.143345,-35.870857
1.2633529,1.1342902,1.0052485,0.96472025,0.92552996,1.6697793,2.4145617
-13.932042,-13.7493725,-13.56646,-13.412388,-13.256296,-12.864112,-12.472498
40.503834,40.631783,40.75768,40.779896,40.802998,39.75947,38.715496
15.197473,15.275814,15.354175,15.396922,15.438766,15.208822,14.978399
-59.735573,-59.615494,-59.49482,-58.992245,-58.48942,-58.753178,-59.016163
-33.14407,-33.516514,-33.888058,-33.28938,-32.690968,-32.70139,-32.710155
-67.711815,-68.06984,-68.42708,-68.69383,-68.9598,-68.882355,-68.80414
0.49026698,0.4488756,0.40675372,0.5916979,0.77753276,1.1127131,1.4463313
40.863213,40.620903,40.377167,40.074272,39.77234,39.78991,39.808006
-12.110488,-12.440077,-12.770982,-12.877901,-12.986288,-13.027732,-13.068654
-1.7810397,-1.6950479,-1.6088786,-1.6670198,-1.723906,-2.0360384,-2.3479524
-41.214687,-41.01856,-40.822674,-40.345352,-39.869198,-39.328033,-38.785797
-67.53986,-67.38784,-67.23742,-67.04193,-66.84739,-67.196526,-67.545784
6.868653,7.249193,7.6307344,7.532217,7.432742,7.212423,6.994114
7.9373183,8.02945,8.121985,8.188956,8.255455,8.155114,8.056717
2.9243565,3.2080145,3.4925618,3.6437922,3.7950163,3.343069,2.8904133
-30.240288,-30.31973,-30.398712,-30.384636,-30.36987,-30.616356,-30.862278
-24.257984,-24.131447,-24.00522,-24.060305,-24.115173,-23.943129,-23.77235
-23.219757,-22.784698,-22.34922,-22.540241,-22.73037,-22.63392,-22.536873
-49.135784,-49.322083,-49.508255,-49.936207,-50.3649,-50.507076,-50.648922
-30.355616,-30.435312,-30.51317,-30.412043,-30.311293,-30.191767,-30.071585
5.77828,6.403517,7.028705,6.8391705,6.6493964,6.703454,6.7585115
9.263269,8.844578,8.426703,8.509879,8.592892,8.608402,8.624332
22.174307,22.014732,21.854641,22.136086,22.416561,22.313425,22.21055
-21.62651,-21.735907,-21.84412,-22.3812,-22.918638,-22.830149,-22.741808
-8.44795,-8.252159,-8.057956,-7.636772,-7.2169714,-6.99858,-6.779998
11.899427,12.083095,12.267869,12.793679,13.319485,13.273081,13.2274065
-11.826583,-11.94161,-12.055005,-12.311362,-12.567543,-12.415253,-12.262884
32.73402,32.72921,32.72423,32.711597,32.699646,33.274464,33.85039
-24.630968,-24.684109,-24.735136,-24.952955,-25.171246,-25.317497,-25.463785
-35.348064,-35.27705,-35.206383,-34.817944,-34.428078,-34.024097,-33.62035
51.971622,51.90974,51.847584,52.37306,52.899532,52.64288,52.383892
-1.1471273,-1.1299955,-1.1106588,-0.87412655,-0.6375619,-0.30812657,0.021203868
60.856304,61.16399,61.47097,61.102043,60.732613,60.985302,61.23762
-11.764753,-11.787005,-11.809329,-11.448056,-11.085786,-11.125887,-11.166547
-24.77015,-24.452452,-24.135782,-23.778673,-23.420198,-22.955824,-22.490362
-12.441749,-12.880942,-13.319739,-13.435245,-13.550576,-14.063764,-14.575896
16.428059,16.088516,15.747568,15.929752,16.110779,16.344225,16.579815
-1.2347641,-0.7228525,-0.21304995,0.31867832,0.8477847,0.50728196,0.1679253
-22.228792,-22.314585,-22.40154,-22.127829,-21.852297,-21.259932,-20.666664
-18.205784,-18.024387,-17.84159,-17.465977,-17.09235,-17.072544,-17.053555
-45.68014,-46.14444,-46.609146,-46.559677,-46.50979,-46.705296,-46.9013
-29.74289,-29.63835,-29.53365,-29.329548,-29.125458,-29.110529,-29.092571
