2014 SVI Crowding Data and Encoding,2015 SVI Crowding Data and Encoding,2016 SVI Crowding Data and Encoding,2017 SVI Crowding Data and Encoding,2018 SVI Crowding Data and Encoding,2019 SVI Crowding Data and Encoding,2020 SVI Crowding Data and Encoding
104.902794,106.43736,107.87833,103.28408,98.65562,97.077644,95.34601
14.383465,13.456724,12.416907,11.829695,11.27996,11.557257,11.931611
-55.41369,-58.450645,-61.17265,-60.65539,-60.128147,-60.2673,-59.994244
1.2350429,3.2938445,5.6834874,6.184859,6.6441045,6.5037103,6.251641
-23.192514,-21.604904,-19.869507,-22.950682,-26.03248,-25.069576,-23.966946
-65.27066,-65.04831,-64.58248,-63.784924,-62.91292,-62.958588,-62.73238
50.496193,50.643524,51.025406,51.71839,52.504242,53.4966,54.39371
-52.02204,-53.279694,-54.901375,-53.382847,-51.896404,-53.398087,-54.512974
-38.39758,-38.26428,-38.39504,-39.20946,-39.905285,-39.292015,-38.648796
-2.4952135,-1.4785833,-0.36376852,0.24750239,0.94356257,0.05088335,-0.82483
-30.004467,-29.2954,-28.513857,-27.428885,-26.284124,-23.77273,-21.061907
52.155346,54.461823,56.773655,54.700535,52.614433,51.485683,50.613148
106.79834,107.63334,108.62069,108.2485,107.84728,106.84678,106.13459
13.937304,15.055247,16.098564,13.704357,11.275689,10.013685,9.115389
-11.834453,-8.865373,-6.0431,-4.245647,-2.521264,-1.3879509,-0.2578783
9.454241,8.971495,8.283153,7.3782077,6.5486407,6.4338546,6.1338534
20.994343,22.415148,23.60697,24.704851,25.838493,26.283506,26.949642
-25.157763,-26.887775,-28.55824,-27.370335,-26.134003,-24.245714,-22.18457
121.90289,123.432915,124.98729,118.84782,112.70498,111.454185,110.27787
18.766354,19.363157,20.095371,17.228945,14.344576,13.752435,13.345266
2.360445,3.654121,4.9613724,3.6465049,2.305017,-0.83046347,-3.8358693
26.397058,27.566298,29.085352,29.860842,30.696075,29.84093,28.901796
-11.394066,-11.640013,-12.028927,-14.069822,-16.102913,-17.713028,-19.056845
96.611496,97.61505,98.53465,97.53872,96.51849,93.698204,90.96314
63.36413,63.94173,64.24278,61.51742,58.86461,57.02162,55.00651
15.77354,16.926712,18.470728,19.188702,19.802027,23.131674,25.869957
15.919948,14.060523,12.244254,12.019532,11.788251,11.008201,10.200545
48.532322,49.173954,49.646824,48.2584,46.941475,47.86451,48.47641
27.556501,28.296526,29.13562,30.587992,32.124203,31.018892,29.851446
-13.63079,-13.092933,-12.513785,-12.969714,-13.35163,-14.298572,-15.28765
-41.44931,-41.470074,-41.528008,-40.618176,-39.79053,-37.870155,-35.722637
41.14333,41.403774,41.8086,41.343193,40.93353,41.40572,41.862846
-54.594276,-54.26491,-54.26581,-51.694443,-49.16342,-47.477238,-46.175823
-23.595947,-25.125324,-26.543142,-26.741467,-26.819908,-27.026348,-27.522022
-35.64921,-34.704987,-33.88112,-33.059143,-32.204018,-33.151222,-34.114483
1.3655565,-0.037077196,-1.5743959,-2.380574,-3.1680834,-2.0391572,-0.5705683
-13.09427,-15.088882,-17.046005,-17.200418,-17.31725,-17.141216,-17.182703
-21.470814,-20.458681,-19.28026,-19.844482,-20.43208,-20.278238,-19.57227
-26.67704,-25.509682,-24.085037,-22.203129,-20.228493,-20.274303,-20.856422
-48.25891,-48.07885,-47.528797,-46.462303,-45.363495,-47.292538,-49.495964
-16.2341,-14.722532,-13.268305,-10.562941,-7.9013057,-6.576885,-5.6406507
-33.24661,-35.01792,-37.047035,-39.60873,-42.227356,-41.85998,-41.631
39.811283,39.372036,38.878075,38.33174,37.849876,36.547592,35.03657
-63.438805,-62.901844,-62.460087,-61.067158,-59.682137,-58.759113,-57.995926
-28.554173,-27.875278,-27.280756,-24.145838,-20.944702,-16.755804,-13.0028925
-113.048454,-114.048096,-115.158,-113.934364,-112.71821,-113.22402,-113.67912
-19.981005,-20.996881,-21.789251,-19.77535,-17.715334,-17.342234,-17.25545
-72.31057,-72.77482,-73.232185,-75.560234,-77.9504,-76.784096,-75.909
-50.194725,-51.75136,-53.276333,-52.28052,-51.130997,-49.826145,-48.407604
-54.173264,-57.302635,-60.442837,-57.39744,-54.229053,-52.50801,-50.37252
37.234238,38.26765,39.18612,40.638134,42.138565,44.029938,45.824436
-21.037579,-21.464668,-21.892431,-21.196857,-20.543585,-18.657295,-16.984821
-45.95489,-46.848766,-47.508144,-48.154427,-48.710384,-49.82725,-51.210262
72.48537,73.13739,74.06204,73.97603,73.900406,74.90102,76.019196
4.656009,6.9425535,9.223115,8.6420965,8.107905,6.26068,4.2935596
45.8946,46.168823,46.56787,46.00444,45.481407,47.14375,48.559803
-73.434395,-73.065254,-72.543724,-70.389854,-68.366844,-69.7293,-71.325516
43.711544,43.14333,42.888165,40.612274,38.34304,38.847427,39.58726
-32.565193,-33.81057,-35.097275,-36.728653,-38.384544,-38.78248,-39.394638
-18.18814,-20.619177,-23.425035,-26.951044,-30.487251,-30.729227,-31.066689
5.1864777,4.443825,3.4129333,2.1473866,0.8630028,0.13365175,-0.35838127
-141.88687,-143.0975,-144.36398,-140.77106,-137.3014,-137.59769,-138.41708
12.205399,13.310568,14.156099,15.81653,17.468431,15.583519,13.721235
-23.204367,-22.468697,-21.426907,-19.700773,-17.884474,-18.902208,-20.18506
2.50963,1.7826755,1.0792668,1.7689631,2.3661387,1.8318543,1.5561717
-16.713137,-16.638805,-16.599169,-17.86068,-19.169283,-20.629005,-22.204945
40.194267,40.91498,41.33046,38.98121,36.62976,35.86763,35.20703
-12.72868,-11.61952,-10.527969,-6.406096,-2.2025208,-1.2025418,0.020144962
12.36187,12.943789,13.4661,12.866893,12.176564,13.225483,14.306569
-81.26982,-81.92981,-82.51626,-82.13162,-81.75157,-78.28792,-75.314415
44.216797,44.357285,44.79174,47.465385,50.083763,51.19702,52.624046
44.799175,44.562122,44.35602,43.384235,42.32426,40.60709,39.008617
4.0378447,3.2525437,2.2431648,3.4433224,4.5883093,6.635149,8.605495
-42.246655,-43.64706,-44.946712,-44.599945,-44.230366,-43.47479,-42.694485
-70.53222,-72.78539,-75.141975,-75.354706,-75.59076,-77.50615,-79.76386
-0.30538163,-0.4093779,-0.42506012,1.800335,3.9936392,4.625984,5.0548325
-66.74704,-65.71346,-64.26959,-61.71598,-59.065357,-60.26798,-61.065163
15.617441,15.0839815,14.574807,15.141759,15.6798315,13.768369,11.639094
-9.778104,-6.9446616,-4.110513,-0.4680473,3.2167494,5.7129064,8.062905
129.56908,130.17111,130.89476,125.30373,119.814415,118.35937,116.564384
-53.26643,-53.004745,-52.774284,-49.47372,-46.11711,-43.90381,-41.545116
16.226713,17.071766,17.687897,15.869453,14.167989,14.687637,15.310822
-25.24376,-26.243883,-27.334152,-29.172424,-31.035234,-32.356396,-33.525467
31.403324,29.94542,28.376287,27.485012,26.546824,28.61356,31.042503
81.510056,82.9499,84.55595,86.80468,89.047295,91.268265,93.77735
7.6259127,4.076338,0.5643015,-0.24597834,-1.0400944,-1.9618235,-2.6078253
-65.72631,-65.73073,-65.77258,-64.6205,-63.5338,-63.138645,-62.724155
-15.900412,-15.542565,-15.310854,-13.759414,-12.203959,-8.8893385,-5.758599
68.16275,68.06845,67.93307,66.9033,65.78502,67.00722,68.19642
-0.19740626,-0.45580146,-0.43918177,1.6900764,3.8801827,5.6169305,7.627336
18.524519,18.508245,18.007866,16.72957,15.455316,17.608755,19.336107
-26.695374,-24.166895,-21.287807,-19.132484,-16.992039,-17.93309,-19.130491
9.726805,10.182094,10.607161,11.748612,12.815035,13.590978,14.075175
-77.088295,-76.202034,-75.51455,-76.54876,-77.55506,-79.75025,-81.741035
31.564789,32.45198,33.110977,36.410645,39.636932,38.10021,36.518147
-0.8676863,-1.1722474,-1.5937009,-2.75213,-3.9643788,-7.11077,-10.354713
27.89492,27.28252,26.824923,24.074131,21.45205,22.45957,23.961617
-45.725426,-45.75102,-45.675922,-43.453606,-41.17564,-37.710346,-34.238285
-5.7833686,-4.734121,-3.7056727,-6.236341,-8.778388,-7.630339,-6.2347274
53.215458,54.20714,55.421608,56.660526,57.996067,58.989864,59.873478
-61.417168,-62.81449,-64.664,-66.64961,-68.64299,-72.26898,-76.033325
6.468067,6.463598,6.6439767,2.6757128,-1.2003419,-3.97135,-7.0528502
-7.166342,-7.5086837,-7.973235,-8.815856,-9.577015,-8.063154,-6.326824
-29.59771,-31.194162,-32.689613,-30.353405,-27.99921,-25.990276,-23.56381
-36.731285,-37.008255,-37.141266,-36.870914,-36.64077,-36.989906,-37.538803
-8.683152,-8.60624,-8.633065,-10.524836,-12.34612,-12.030265,-12.105737
-44.116737,-43.204544,-42.320686,-42.30737,-42.215237,-43.277096,-44.079063
7.4221315,8.049773,8.649374,8.179005,7.6221676,7.3286543,7.034645
-69.80617,-69.871475,-70.06372,-68.67736,-67.31559,-66.94822,-66.34452
16.734003,17.716639,18.72027,19.042402,19.351652,20.08935,20.45926
-53.20923,-52.08878,-51.126358,-52.145535,-53.09229,-53.96062,-55.354504
18.565498,19.807358,21.176289,22.269558,23.361658,24.912956,26.790447
33.94824,32.37258,30.952929,31.5496,32.165897,33.51364,35.181747
-46.24556,-47.675472,-49.25757,-49.669304,-50.018154,-49.41548,-49.141136
85.39701,86.680504,88.0718,91.75413,95.42161,97.11718,98.73745
50.702652,49.489304,47.880634,44.356617,40.852932,41.113194,41.424397
50.22237,51.90755,53.947803,56.307743,58.679188,62.020878,65.003136
42.393658,43.630634,44.99794,46.27635,47.538418,50.404224,52.945507
40.817623,41.81415,42.55167,44.450138,46.264843,46.39917,46.82289
-28.838064,-28.042967,-27.30517,-24.478418,-21.749975,-19.965168,-18.054268
71.89533,72.1273,72.367584,72.02175,71.64409,70.65824,69.62809
1.0892736,0.8752996,0.53421986,-0.09475483,-0.6320418,-2.6525314,-4.3993735
-13.14193,-13.02403,-12.877976,-13.022026,-13.196207,-10.826349,-8.006695
59.14305,60.28418,61.661415,55.49321,49.281273,45.81637,42.766933
28.124617,28.609533,29.276058,29.340832,29.436771,30.715977,31.733974
37.608112,36.921543,36.58659,36.805973,37.010456,37.669147,38.583927
54.944057,55.567467,56.290916,56.327194,56.216434,54.265327,52.460846
42.67432,42.830967,43.0565,44.09294,45.129112,44.866,44.40594
26.483065,27.141563,27.668821,26.772493,25.933615,27.68334,29.219107
1.4572799,-0.21364899,-2.0164177,-2.4602845,-2.8416684,-5.2523756,-7.0567465
-87.51748,-90.07302,-92.687004,-89.66151,-86.57815,-85.45762,-83.805016
-31.938383,-31.067822,-30.336592,-28.651125,-26.976719,-24.03921,-21.046864
-5.2482696,-2.381141,0.76150393,0.1525657,-0.3964112,-1.3910592,-2.6858246
84.39314,85.30361,86.27625,81.6545,77.142586,76.69384,76.184875
-48.853096,-49.78009,-50.88215,-52.80782,-54.77901,-57.411446,-59.77009
26.723125,26.780552,27.011127,29.979946,32.9787,31.062107,28.88771
1.9696335,2.1214132,2.4222107,6.3232994,10.112037,11.690651,12.964199
-61.594086,-61.696373,-61.617012,-60.76439,-59.84342,-58.928856,-57.661774
-19.339815,-18.74833,-18.030579,-19.470495,-20.887041,-22.5516,-24.077522
137.07637,136.07361,135.15823,135.21066,135.27798,133.00948,131.22498
-0.952705,-0.78936064,-0.8609816,0.3567938,1.4919437,2.867188,3.8711905
-85.62883,-87.0292,-88.8563,-86.78646,-84.61439,-84.016106,-83.425476
59.385708,60.700573,62.458607,60.938004,59.43456,58.23821,56.997463
-20.18849,-20.8809,-21.90439,-23.492262,-25.018997,-26.010345,-27.107916
-57.15462,-58.4511,-59.833843,-55.264378,-50.752495,-47.551174,-44.590366
-4.3865466,-3.3972251,-2.7265708,-4.6736465,-6.631497,-7.4672456,-8.136807
-2.0336485,-0.357359,1.256587,1.3709521,1.5683198,3.7081456,5.4620395
-20.691132,-21.865183,-22.969408,-22.655993,-22.345144,-23.909288,-25.527357
-54.483795,-54.80526,-54.766655,-55.095417,-55.438816,-56.845665,-58.406754
37.523685,39.197453,40.529663,39.964466,39.355152,40.771736,42.230236
-19.829197,-18.310024,-16.855703,-16.550846,-16.23077,-16.748976,-17.422682
20.537369,20.76449,21.021242,18.910425,16.79684,14.386206,12.347269
-6.746208,-6.896783,-7.2351,-7.7315693,-8.283284,-6.2604923,-4.728628
-8.409452,-7.711111,-6.925543,-7.6535034,-8.402256,-10.428652,-12.630214
-61.46256,-61.77189,-61.99114,-57.05508,-52.092106,-50.786583,-49.612118
56.7862,55.257553,53.936554,53.488182,52.95028,51.13618,49.174316
31.974224,29.306967,26.76762,22.53703,18.284779,15.569035,13.1845665
-52.204895,-51.365276,-50.590836,-47.818035,-44.96825,-44.81285,-44.937614
43.162983,46.143585,49.143826,48.85696,48.698544,48.82001,48.787086
12.148934,12.839642,13.830871,12.28554,10.711715,8.908043,7.1732244
29.138704,28.058609,26.863262,28.070663,29.17603,30.690159,32.05915
63.970196,64.19015,64.55618,63.73007,62.86662,62.582706,61.827488
-34.304817,-33.080486,-31.706238,-30.631937,-29.498743,-28.180738,-26.69612
71.84593,71.50422,71.13762,70.177704,69.211426,66.509476,64.05768
-40.971455,-41.921803,-43.066624,-42.1518,-41.264988,-41.822227,-42.647476
27.30712,27.309883,27.174974,25.518951,23.931362,24.692589,25.378347
-19.960588,-21.45532,-22.898376,-20.51405,-18.200167,-19.108917,-20.271597
-28.068068,-28.243908,-28.277899,-23.537273,-18.930655,-18.782028,-18.584438
-13.055068,-12.408437,-11.691771,-11.756705,-11.815808,-11.418723,-10.993605
38.269115,39.153507,40.043488,41.434917,42.869427,45.193684,47.24658
111.926765,112.723045,113.56733,111.77053,110.01043,110.055534,110.60843
-54.014965,-54.56999,-55.33938,-56.455486,-57.669632,-57.2273,-56.568985
-27.555197,-26.206738,-24.922405,-24.775873,-24.656317,-23.816,-23.409286
33.233635,36.383385,39.73649,41.977577,44.31141,46.042427,47.76767
9.414667,9.149357,8.988647,10.904393,12.804511,16.75034,20.579166
99.362045,100.127655,101.09937,98.28978,95.50686,93.32913,91.25154
-53.330143,-52.860245,-52.470127,-51.119537,-49.891464,-48.61703,-47.24527
-99.68255,-100.44149,-101.55523,-97.622406,-93.61943,-91.957985,-90.523186
70.18214,71.75703,73.37063,70.44795,67.44442,63.64089,59.959824
-23.261305,-23.940598,-24.661674,-23.255848,-21.90468,-21.3045,-20.944937
-50.65787,-50.748833,-51.02222,-51.597878,-52.159405,-50.97495,-49.993256
57.794426,57.729515,57.790504,58.621544,59.366814,60.954712,62.267693
8.56838,7.798603,7.046711,3.4777393,0.052646678,-1.6193008,-3.594431
-50.5101,-50.61874,-50.78197,-49.964138,-49.228394,-47.14726,-45.23318
-14.310976,-14.942198,-15.750619,-14.465467,-13.192179,-15.249093,-17.023712
57.241447,56.27922,55.05023,52.862755,50.63364,51.92206,52.53997
78.22348,78.811775,79.60474,81.16513,82.78223,81.392166,79.74982
-49.5681,-50.599407,-51.583347,-51.80605,-52.036503,-51.89787,-51.554043
-2.7516065,-4.8611865,-7.247071,-6.925904,-6.601544,-5.5447555,-4.043426
0.7534698,0.45613703,0.17587218,1.6886867,3.2523844,1.9517401,0.62909734
-16.991129,-17.435045,-17.836699,-15.724946,-13.600994,-14.037298,-14.419791
5.3941803,5.773591,5.8338637,6.193146,6.596078,7.6893163,8.6831255
-94.9707,-95.95737,-97.21685,-98.1302,-99.035805,-98.35486,-97.41308
-18.513117,-20.105486,-21.352648,-18.374132,-15.484974,-14.373388,-13.401768
25.889637,29.304476,32.76245,32.77118,32.803055,34.266296,35.656586
-60.2935,-58.488396,-56.72481,-53.36072,-50.034878,-49.652153,-49.68065
-10.028946,-10.513027,-11.020248,-9.613217,-8.263273,-9.987238,-11.434126
29.02187,28.574007,28.228495,26.238338,24.284828,24.64037,24.79535
-12.266136,-11.752627,-11.285419,-12.097361,-12.931991,-12.109072,-11.473049
-40.938663,-41.899757,-42.797478,-41.200405,-39.7017,-40.486267,-41.037556
-67.86813,-68.20938,-68.29688,-66.660065,-65.03827,-63.67979,-62.639317
-46.49249,-48.614063,-50.859726,-48.842495,-46.736687,-41.685875,-36.595394
-51.427944,-51.28743,-51.206757,-50.00377,-48.860737,-46.609863,-44.11698
35.523685,34.548725,33.41975,30.817232,28.142826,28.513874,28.913881
20.619715,22.094149,23.907816,24.31961,24.816427,24.990118,24.924812
-65.21588,-65.198135,-65.33662,-62.463455,-59.5774,-56.970467,-54.660175
68.70529,69.09432,69.50721,65.852715,62.268753,61.441105,60.53882
16.597872,16.240036,15.724216,13.776612,11.876101,12.047194,12.331002
-53.58896,-53.664635,-53.827732,-55.63875,-57.43717,-57.462074,-57.196877
-24.931541,-25.57507,-26.137371,-27.564323,-29.010649,-28.048012,-27.174454
-12.391501,-11.627196,-10.763816,-8.95597,-7.1523886,-3.6851718,-0.11439785
52.29089,54.68473,56.957676,53.37847,49.883427,49.95415,49.95816
22.514477,23.484497,24.508987,25.125551,25.713604,24.912853,24.505135
13.168198,14.647316,16.55298,17.856308,19.177094,18.127409,17.209358
60.025932,61.521267,62.83994,60.922176,59.07167,58.482445,58.070446
-13.459728,-15.186559,-17.021097,-15.608325,-14.234204,-13.901573,-13.72657
-50.389267,-50.566822,-50.91311,-49.64612,-48.486267,-50.439022,-52.09424
27.438408,27.705639,27.77939,25.552881,23.294418,22.811314,22.200293
-8.659823,-8.215596,-7.445537,-7.1428876,-6.858722,-8.220536,-9.470628
79.71857,81.53342,83.15158,82.35293,81.53378,82.48086,83.8729
14.324047,14.55486,15.027321,13.746059,12.539572,11.992195,11.576414
-20.455782,-22.371868,-24.282063,-25.330091,-26.472464,-26.261456,-25.71599
-16.57564,-15.251204,-13.533542,-13.705018,-13.889084,-14.611535,-15.3288
40.277702,40.603626,41.011177,35.099567,29.08749,25.52347,22.07432
-82.27465,-81.87243,-81.290565,-78.76104,-76.186264,-75.59962,-75.009796
46.509335,46.791576,47.08997,45.776203,44.55139,44.722733,44.726086
24.892979,24.781483,24.819517,29.350979,33.77802,34.625195,35.093475
23.913445,23.614706,23.094376,21.083,19.095228,18.514858,18.20655
17.174484,16.169733,15.5828,17.348843,19.109287,18.183578,17.709633
15.951686,16.31261,16.900652,14.973126,13.020368,12.568576,12.175854
7.980418,6.9619055,5.790411,7.641904,9.53405,7.6551485,6.105235
-43.846676,-43.64425,-43.26556,-41.358807,-39.47694,-39.744766,-39.720013
48.39982,48.92858,49.40445,46.05986,42.68102,41.78147,40.92871
-15.61909,-18.530918,-21.303402,-19.601393,-17.942936,-16.490978,-14.939301
-27.03736,-27.184168,-27.282999,-25.46422,-23.578636,-21.916054,-20.253582
-96.78002,-95.726395,-94.847755,-93.67404,-92.409645,-88.98876,-85.65916
-116.517715,-117.750145,-118.880165,-118.889305,-118.87676,-120.53417,-122.11408
24.952694,24.4298,23.929972,22.073092,20.21161,19.549116,18.70888
-4.1746902,-5.7136583,-7.5539684,-10.780821,-13.971154,-13.8559065,-14.023973
33.560585,33.34524,32.97854,36.04711,38.979656,40.955418,42.558285
-53.995487,-56.105824,-58.221813,-57.134598,-55.989708,-55.130264,-53.889782
69.12708,69.4458,69.674614,66.99912,64.31352,63.129208,62.125324
92.59285,93.8121,94.84324,92.290054,89.76549,87.35179,85.3045
16.668472,19.615583,22.526987,23.278605,24.060925,23.522926,22.688114
53.546497,52.83526,52.043392,50.12555,48.168884,48.54139,49.02868
42.570152,42.793423,43.169746,43.168198,43.104897,44.011887,45.273067
-22.821486,-23.020472,-23.259615,-20.46119,-17.747684,-15.967865,-14.496568
26.677036,27.194443,27.711105,26.32019,24.977962,22.4377,19.532387
34.474277,36.17979,37.92851,38.62274,39.39175,37.825695,36.690384
5.8544965,5.949454,6.1232686,6.7313123,7.2808843,7.7151284,8.273444
80.90191,81.87956,83.21927,84.09538,84.86578,85.0217,85.02078
17.97444,16.56569,15.194123,14.283157,13.332387,11.602108,9.702671
97.90357,97.70406,97.30697,96.15495,95.03199,93.69907,92.15032
7.9401784,7.1572633,6.1435246,6.081536,6.1028733,8.536884,11.009808
89.81304,89.75908,90.1432,87.10279,84.01312,82.257614,80.7329
114.02292,114.32908,114.57076,111.3356,108.161385,108.15604,108.09964
4.2722826,4.6048536,4.9752693,5.6754804,6.336424,7.8273573,9.237543
11.679519,9.724679,8.026713,5.9337754,3.8262591,3.983172,3.8856635
-7.6902113,-8.161652,-8.767378,-9.86992,-10.906996,-14.319595,-17.80135
-28.028784,-27.150196,-26.152308,-23.99696,-21.773184,-23.14091,-24.742334
-50.10153,-49.474968,-48.806446,-47.29608,-45.901043,-45.23727,-44.57584
-0.17391658,-1.6328022,-2.984072,1.0393713,5.05626,5.4508867,5.861183
-36.900734,-37.471367,-38.274044,-39.844185,-41.443443,-44.296078,-47.133976
-0.78844166,-1.9823599,-3.443212,-5.8169665,-8.158028,-9.211455,-10.345966
-15.262329,-14.664044,-14.078661,-13.435737,-12.737165,-11.190596,-9.6743355
106.08808,107.467415,108.88652,107.47961,106.07605,107.01998,107.9832
2.135932,3.0809374,3.9834824,2.0606089,0.09466933,-1.12638,-2.2708597
-8.305369,-8.186576,-8.230201,-9.729788,-11.205,-11.669943,-12.125505
47.64775,46.6047,45.617817,43.163757,40.731316,38.470264,36.408394
58.819454,59.987484,61.029613,56.541252,51.986652,47.363895,42.561325
-82.11519,-81.92705,-82.06584,-82.54081,-82.985275,-81.98942,-80.899635
48.397408,49.567608,50.49769,52.271885,54.04761,56.151356,58.55566
32.062603,31.972015,31.775795,33.774403,35.763054,35.575657,35.24771
73.25847,72.931335,72.879944,71.55242,70.21735,69.82009,69.79431
28.283426,25.089676,21.842758,22.155704,22.554728,23.785826,25.203857
33.48397,34.586967,35.32885,36.065323,36.88685,38.645653,40.142925
-109.06288,-109.22505,-109.32374,-107.39635,-105.54228,-105.43247,-105.26735
-7.240792,-6.9516435,-6.603268,-7.0488343,-7.472649,-8.957318,-10.660953
71.54956,71.340225,71.093445,69.17807,67.27693,68.67981,70.38434
46.210506,45.37853,44.485027,42.044025,39.628323,40.152744,40.336376
1.950591,1.9801835,2.0025966,2.3323143,2.569844,4.2126074,6.060527
32.785812,32.294483,32.065407,32.93843,33.801388,34.496418,35.54364
